feature,importance
Murdochiella_sp.,0.0
Megasphaera_sueciensis,0.0
_petroleiphilum,0.0
Methylobacillus_flagellatus,0.0
Methylobacterium_aerolatum,0.0
Novosphingobium_lentum,0.0
Methylobacterium_goesingense,0.0
Novosphingobium_fuchskuhlense,0.0
Parascardovia_denticolens,0.0
Methylobacterium_hispanicum,0.0
Paraprevotella_xylaniphila,0.0
Methylobacterium_jeotgali,0.0
Novosphingobium_barchaimii,0.0
Peptococcus_niger,0.0
Peptoniphilus_coxii,0.0
Peptococcus_sp.,0.0
Megasphaera_cerevisiae,0.0
Maribacter_polysiphoniae,0.0
Marinobacter_hydrocarbonoclasticus,0.0
Ochrobactrum_pseudogrignonense,0.0
Marinobacter_sp.,0.0
Marinobacterium_sp.,0.0
Marmoricola_korecus,0.0
Marmoricola_scoriae,0.0
Marvinbryantia_formatexigens,0.0
Olsenella_genomosp.,0.0
Peptostreptococcus_russellii,0.0
Ochrobactrum_oryzae,0.0
Peptostreptococcus_anaerobius,0.0
Novosphingobium_aromaticivorans,0.0
Oceanobacillus_chironomi,0.0
Oceanobacillus_caeni,0.0
Obesumbacterium_proteus,0.0
Peptoniphilus_Peptoniphilus,0.0
Peptoniphilus_lacrimalis,0.0
Megasphaera_genomosp.,0.0
Novosphingobium_subterraneum,0.0
Peptoniphilus_koenoeneniae,0.0
Novosphingobium_stygium,0.0
Novosphingobium_sp.,0.0
Peptoniphilus_duerdenii,0.0
Methylobacterium_komagatae,0.0
Methylobacterium_mesophilicum,0.0
Pantoea_stewartii,0.0
Oscillibacter_valericigenes,0.0
Microvirga_lupini,0.0
Neisseria_subflava,0.0
Neisseria_perflava,0.0
Neisseria_flavescens,0.0
Parabacteroides_sp.,0.0
_chitosanitabida,0.0
Neisseria_elongata,0.0
Mitsuokella_sp.,0.0
Neisseria_cinerea,0.0
Neisseria_canis,0.0
Neisseria_bacilliformis,0.0
Negativicoccus_succinicivorans,0.0
Oligella_urethralis,0.0
Moraxella_atlantae,0.0
Pannonibacter_phragmitetus,0.0
Morganella_morganii,0.0
Pantoea_agglomerans,0.0
Pantoea_ananatis,0.0
Moryella_indoligenes,0.0
Mucilaginibacter_boryungensis,0.0
Pantoea_calida,0.0
Mucispirillum_schaedleri,0.0
Mycoplana_ramosa,0.0
Pantoea_sp.,0.0
Nesterenkonia_sp.,0.0
Paracoccus_aminophilus,0.0
Paraeggerthella_hongkongensis,0.0
Nocardioides_sp.,0.0
Methylobacterium_persicinum,0.0
Novosphingobium_acidiphilum,0.0
Methylobacterium_sp.,0.0
Methylophaga_alcalica,0.0
Opitutus_sp.,0.0
Paracoccus_zeaxanthinifaciens,0.0
Paracoccus_yeei,0.0
Oribacterium_parvum,0.0
Paracoccus_sphaerophysae,0.0
Methylophaga_thiooxydans,0.0
Methylophilus_methylotrophus,0.0
Nocardioides_lianchengensis,0.0
Paracoccus_denitrificans,0.0
Methylotenera_mobilis,0.0
Paracoccus_sp.,0.0
Nocardioides_iriomotensis,0.0
Nocardioides_ginsengagri,0.0
Paracoccus_marcusii,0.0
Paracoccus_limosus,0.0
Micrococcus_lylae,0.0
Paracoccus_koreensis,0.0
Nocardioides_daedukensis,0.0
Micrococcus_terreus,0.0
Microvirga_aerophila,0.0
Oligella_ureolytica,0.0
Pyramidobacter_piscolens,0.0
Phenylobacterium_falsum,0.0
Shigella_sonnei,0.0
Stenotrophomonas_koreensis,0.0
Stenotrophomonas_sp.,0.0
Sterolibacterium_sp.,0.0
Streptococcus_alactolyticus,0.0
Streptococcus_anginosus,0.0
Streptococcus_dysgalactiae,0.0
Streptococcus_infantarius,0.0
Streptococcus_infantis,0.0
Streptococcus_intermedius,0.0
Streptococcus_luteciae,0.0
Streptococcus_macedonicus,0.0
Streptococcus_parasanguinis,0.0
Streptococcus_parauberis,0.0
Streptococcus_pleomorphus,0.0
Streptococcus_pseudoporcinus,0.0
Streptococcus_sanguinis,0.0
Streptococcus_sobrinus,0.0
Streptococcus_sp.,0.0
Streptococcus_urinalis,0.0
Streptococcus_vestibularis,0.0
Subdoligranulum_variabile,0.0
Stenotrophomonas_acidaminiphila,0.0
Staphylococcus_massiliensis,0.0
Staphylococcus_epidermidis,0.0
_natans,0.0
Sideroxydans_lithotrophicus,0.0
Simonsiella_muelleri,0.0
Skermanella_stibiiresistens,0.0
Slackia_equolifaciens,0.0
Slackia_exigua,0.0
Sneathia_amnionii,0.0
Sneathia_sanguinegens,0.0
Sneathiella_glossodoripedis,0.0
Solibacillus_silvestris,0.0
Sphingomonas_aestuarii,0.0
Staphylococcus_chromogenes,0.0
Sphingomonas_cynarae,0.0
Sphingomonas_kaistensis,0.0
Sphingomonas_koreensis,0.0
Sphingomonas_sediminicola,0.0
Sphingomonas_sp.,0.0
Sphingomonas_yabuuchiae,0.0
Staphylococcus_arlettae,0.0
Staphylococcus_aureus,0.0
Staphylococcus_auricularis,0.0
Sutterella_parvirubra,0.0
Syntrophococcus_sucromutans,0.0
Tannerella_forsythia,0.0
Virgibacillus_byunsanensis,0.0
Vagococcus_penaei,0.0
Varibaculum_cambriense,0.0
Vasilyevaea_enhydra,0.0
Vasilyevaea_mishustinii,0.0
Veillonella_alcalescens,0.0
Veillonella_magna,0.0
Veillonella_montpellierensis,0.0
Veillonella_rodentium,0.0
Veillonella_sp.,0.0
Virgibacillus_soli,0.0
Undibacterium_terreum,0.0
Weissella_cibaria,0.0
Weissella_confusa,0.0
Weissella_hellenica,0.0
Weissella_minor,0.0
Weissella_paramesenteroides,0.0
Weissella_sp.,0.0
Xanthobacter_sp.,0.0
Yonghaparkia_alkaliphila,0.0
Zoogloea_caeni,0.0
Uruburuella_suis,0.0
Undibacterium_pigrum,0.0
Tannerella_sp.,0.0
Thermus_thermophilus,0.0
Tenacibaculum_sp.,0.0
Terasakiella_pusilla,0.0
Thalassobius_aestuarii,0.0
Thalassospira_sp.,0.0
Thauera_terpenica,0.0
Thermomonas_brevis,0.0
Thermomonas_fusca,0.0
Thermomonas_hydrothermalis,0.0
Thermus_scotoductus,0.0
Thioalkalivibrio_nitratireducens,0.0
Turicella_otitidis,0.0
Thiobacillus_plumbophilus,0.0
Thiobacillus_thioparus,0.0
Thiovirga_sulfuroxydans,0.0
Tissierella_praeacuta,0.0
Tissierella_sp.,0.0
Trabulsiella_farmeri,0.0
Treponema_berlinense,0.0
Treponema_lecithinolyticum,0.0
Treponema_sp.,0.0
Shuttleworthia_satelles,0.0
Shewanella_xiamenensis,0.0
Phenylobacterium_koreense,0.0
Shewanella_sp.,0.0
Propionibacterium_acnes,0.0
Pseudacidovorax_intermedius,0.0
Pseudoclavibacter_bifida,0.0
Pseudogulbenkiania_subflava,0.0
Pseudomonas_aeruginosa,0.0
Pseudomonas_alcaligenes,0.0
Pseudomonas_bacterium,0.0
Pseudomonas_balearica,0.0
Pseudomonas_caeni,0.0
Pseudomonas_cannabina,0.0
Pseudomonas_deceptionensis,0.0
Pseudomonas_formosensis,0.0
Pseudomonas_hibiscicola,0.0
Pseudomonas_litoralis,0.0
Pseudomonas_otitidis,0.0
Pseudomonas_pachastrellae,0.0
Pseudomonas_psychrotolerans,0.0
Pseudomonas_putida,0.0
Pseudomonas_seleniipraecipitans,0.0
Pseudomonas_sp.,0.0
Pseudomonas_veronii,0.0
Prevotella_timonensis,0.0
Prevotella_ruminicola,0.0
Prevotella_pallens,0.0
Porphyromonas_endodontalis,0.0
Phenylobacterium_sp.,0.0
Photobacterium_indicum,0.0
Piscicoccus_intestinalis,0.0
_aquaticus,0.0
Pluralibacter_gergoviae,0.0
Pluralibacter_pyrinus,0.0
Porphyrobacter_tepidarius,0.0
Porphyromonas_asaccharolytica,0.0
Porphyromonas_bennonis,0.0
Porphyromonas_gingivalis,0.0
Prevotella_nigrescens,0.0
Porphyromonas_uenonis,0.0
Prevotella_bivia,0.0
Prevotella_buccae,0.0
Prevotella_buccalis,0.0
Prevotella_corporis,0.0
Prevotella_disiens,0.0
Prevotella_intermedia,0.0
Prevotella_maculosa,0.0
Prevotella_nanceiensis,0.0
Pseudomonas_xanthomarina,0.0
Pseudomonas_xiamenensis,0.0
Pseudoramibacter_alactolyticus,0.0
Sediminibacterium_salmoneum,0.0
Rubritepida_sp.,0.0
_gelatinosus,0.0
Rummeliibacillus_pycnus,0.0
Salinicola_salarius,0.0
Salmonella_subterranea,0.0
Scardovia_inopinata,0.0
Scardovia_wiggsiae,0.0
Schwartzia_sp.,0.0
_sp.,0.0
Selenomonas_artemidis,0.0
Rothia_dentocariosa,0.0
_genomosp.,0.0
Selenomonas_infelix,0.0
Selenomonas_sputigena,0.0
Serratia_liquefaciens,0.0
Serratia_marcescens,0.0
Serratia_quinivorans,0.0
Serratia_ureilytica,0.0
Shewanella_atlantica,0.0
Shewanella_canadensis,0.0
Rubellimicrobium_roseum,0.0
Rothia_aeria,0.0
Pseudoxanthomonas_sp.,0.0
Rhizobacter_fulvus,0.0
Pseudoxanthomonas_spadix,0.0
Pseudoxanthomonas_taiwanensis,0.0
Ramlibacter_tataouinensis,0.0
Raoultella_ornithinolytica,0.0
Rheinheimera_aquimaris,0.0
Rheinheimera_perlucida,0.0
Rheinheimera_sp.,0.0
Rheinheimera_tangshanensis,0.0
Rhizobacter_dauci,0.0
Rhizobium_aggregatum,0.0
Roseovarius_pacificus,0.0
Rhizobium_pusense,0.0
Rhizobium_rosettiformans,0.0
Rhizobium_soli,0.0
Rhizobium_tarimense,0.0
Rhodanobacter_sp.,0.0
Rhodanobacter_terrae,0.0
Rhodanobacter_thiooxydans,0.0
Roseburia_cecicola,0.0
Roseicyclus_mahoneyensis,0.0
Mannheimia_varigena,0.0
Abiotrophia_defectiva,0.0
Mangrovibacter_plantisponsor,0.0
Brevibacterium_luteolum,0.0
Brachymonas_chironomi,0.0
Brachymonas_sp.,0.0
Brachyspira_aalborgi,0.0
Brachyspira_pilosicoli,0.0
Bradyrhizobium_cytisi,0.0
Bradyrhizobium_elkanii,0.0
Bradyrhizobium_sp.,0.0
Bradyrhizobium_yuanmingense,0.0
Brevibacillus_agri,0.0
Brevibacterium_daeguense,0.0
Brevibacterium_sp.,0.0
Bosea_genosp.,0.0
Brevundimonas_alba,0.0
Brevundimonas_aurantiaca,0.0
Brevundimonas_aveniformis,0.0
Brevundimonas_diminuta,0.0
Brevundimonas_halotolerans,0.0
Brevundimonas_terrae,0.0
Bulleidia_moorei,0.0
Burkholderia_acidipaludis,0.0
Burkholderia_fungorum,0.0
Burkholderia_sp.,0.0
Bosea_sp.,0.0
Bordetella_sp.,0.0
Buttiauxella_ferragutiae,0.0
Bacteroides_oleiciplenus,0.0
Bacillus_megaterium,0.0
Bacillus_nealsonii,0.0
Bacillus_sp.,0.0
Bacillus_subtilis,0.0
Bacillus_thuringiensis,0.0
Bacteroides_acidifaciens,0.0
Bacteroides_barnesiae,0.0
Bacteroides_cellulosilyticus,0.0
Bacteroides_faecis,0.0
